"Kingdom" "Supergroup" "Division" "Class" "Order" "Family" "Genus" "Species"
"9159" "Eukaryota" "Archaeplastida" "Rhodophyta" "Florideophyceae" "Batrachospermales" "Batrachospermales_X" "Sirodotia" "Sirodotia_delicatula"
"9160" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Podochytrium" NA
"9161" "Eukaryota" NA NA NA NA NA NA NA
"9162" "Eukaryota" "Opisthokonta" "Metazoa" "Arthropoda" "Hexapoda" "Insecta" "Tipula" "Tipula_sp."
"9163" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-C" "Chrysophyceae_Clade-C_X" "Chrysophyceae_Clade-C_X_sp."
"9164" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Rhyzophidiales" "Rhyzophidiales_sp."
"9165" "Eukaryota" "Opisthokonta" "Fungi" "Ascomycota" "Saccharomycotina" "Saccharomycetales" "Cyberlindnera" "Cyberlindnera_americana"
"9166" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Rhyzophidiales_X" "Rhyzophidiales_X_sp."
"9167" "Eukaryota" "Stramenopiles" "Ochrophyta" "Dictyochophyceae" "Dictyochophyceae_X" "Pedinellales" "Pseudopedinella" "Pseudopedinella_sp."
"9168" "Eukaryota" "Stramenopiles" "Ochrophyta" "Bacillariophyta" "Bacillariophyta_X" "Raphid-pennate" "Cocconeis" "Cocconeis_placentula"
"9169" "Eukaryota" NA NA NA NA NA NA NA
"9170" "Eukaryota" "Opisthokonta" "Fungi" "Cryptomycota" "Cryptomycotina" "Cryptomycotina_X" "Rozella" "Rozella_sp."
"9171" "Eukaryota" "Rhizaria" "Cercozoa" "Novel-clade-10-12" "Novel-clade-10" "Novel-clade-10_X" "Novel-clade-10_XX" "Novel-clade-10_XX_sp."
"9172" "Eukaryota" NA NA NA NA NA NA NA
"9173" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" NA NA
"9174" "Eukaryota" "Stramenopiles" "Sagenista" "Labyrinthulomycetes" "Thraustochytriales" "Thraustochytriaceae" "Amphifilidae" "Amphifilidae_sp."
"9175" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"9176" "Eukaryota" "Stramenopiles" "Sagenista" "Labyrinthulomycetes" "Thraustochytriales" "Thraustochytriaceae" NA NA
"9177" "Eukaryota" "Stramenopiles" "Ochrophyta" "Xanthophyceae" "Xanthophyceae_X" "Xanthophyceae_XX" "Vaucheria" "Vaucheria_terrestris"
"9178" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"9179" "Eukaryota" "Alveolata" "Ciliophora" "Oligohymenophorea" "Hymenostomatia" "Tetrahymenida" "Tetrahymenida_X" "Tetrahymenida_X_sp."
"9180" "Eukaryota" "Alveolata" "Ciliophora" "Oligohymenophorea" "Peritrichia_2" "Sessilida" "Vorticella" "Vorticella_microstoma"
"9181" "Eukaryota" "Alveolata" "Ciliophora" "Phyllopharyngea" "Synhymenia" "Orthodonellidae" "Orthodonellidae_X" "Orthodonellidae_X_sp."
"9182" "Eukaryota" "Alveolata" NA NA NA NA NA NA
"9183" "Eukaryota" NA NA NA NA NA NA NA
"9184" "Eukaryota" "Opisthokonta" "Fungi" "Cryptomycota" "Cryptomycotina" "Cryptomycotina_X" "Cryptomycotina_XX" "Cryptomycotina_XX_sp."
"9185" "Eukaryota" NA NA NA NA NA NA NA
"9186" "Eukaryota" "Stramenopiles" "Ochrophyta" NA NA NA NA NA
"9187" "Eukaryota" "Amoebozoa" "Conosa" "Variosea" "Variosea_X" "Schizoplasmodiids" NA NA
"9188" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Gymnodiniales" "Gymnodiniaceae" "Gyrodinium" "Gyrodinium_helveticum"
"9189" "Eukaryota" "Hacrobia" "Centroheliozoa" "Centroheliozoa_X" "Pterocystida" "Heterophryidae" "Heterophrys" "Heterophrys_sp."
"9190" "Eukaryota" NA NA NA NA NA NA NA
"9191" "Eukaryota" "Alveolata" NA NA NA NA NA NA
"9192" "Eukaryota" "Alveolata" "Ciliophora" "Prostomatea_2" "Prostomatea_2_X" "Placidae" "Placus" "Placus_striatus"
"9193" "Eukaryota" NA NA NA NA NA NA NA
"9194" "Eukaryota" "Alveolata" "Perkinsea" "Perkinsea_X" "Perkinsea_XX" "Perkinsea_XXX" "Perkinsea_XXXX" "Perkinsea_XXXX_sp."
"9195" "Eukaryota" "Stramenopiles" NA NA NA NA NA NA
"9196" "Eukaryota" "Alveolata" "Ciliophora" "Phyllopharyngea" "Cyrtophoria_2" "Lynchellidae_1" "Chlamydonella" "Chlamydonella_irregularis"
"9197" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_XX" "Chrysophyceae_XXX" "Chrysophyceae_XXX_sp."
"9198" "Eukaryota" "Stramenopiles" "Sagenista" "Labyrinthulomycetes" "Thraustochytriales" "Thraustochytriaceae" "Amphifilidae" "Amphifilidae_sp."
"9199" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"9200" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"9201" "Eukaryota" NA NA NA NA NA NA NA
"9202" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"9203" "Eukaryota" NA NA NA NA NA NA NA
"9204" "Eukaryota" "Alveolata" "Ciliophora" "Phyllopharyngea" "Cyrtophoria_2" "Lynchellidae_1" "Chlamydonella" "Chlamydonella_irregularis"
"9205" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"9206" "Eukaryota" "Alveolata" "Ciliophora" "CONThreeP" "CONThreeP_X" NA NA NA
"9207" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" NA NA NA
"9208" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-C" "Spumella" "Spumella_sp."
"9209" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Rhizophydium" "Rhizophydium_littoreum"
"9210" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"9211" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"9212" "Eukaryota" "Stramenopiles" "Pseudofungi" "Pirsonia_Clade" "Pirsonia_Clade_X" "Pirsonia_Clade_XX" "Pirsonia_Clade__XXX" "Pirsonia_Clade__XXX_sp."
"9213" "Eukaryota" NA NA NA NA NA NA NA
"9214" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-C" NA NA
"9215" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"9216" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Chytriomyces" "Chytriomyces_annulatus"
"9217" "Eukaryota" "Alveolata" "Ciliophora" "Colpodea" "Colpodea_X" "Cyrtolophosidida" "Cyrtolophosis" "Cyrtolophosis_mucicola"
"9218" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Rhyzophidiales_X" "Rhyzophidiales_X_sp."
"9219" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Gymnodiniales" "Gymnodiniaceae" "Gyrodinium" "Gyrodinium_helveticum"
"9220" "Eukaryota" NA NA NA NA NA NA NA
"9221" "Eukaryota" "Stramenopiles" "Ochrophyta" "Dictyochophyceae" "Dictyochophyceae_X" "Pedinellales" NA NA
"9222" "Eukaryota" "Amoebozoa" "Lobosa" "Discosea-Flabellinia" "Vannellida" "Vannellida_X" "Vannellida_XX" "Vannellida_XX_sp."
"9223" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"9224" "Eukaryota" "Stramenopiles" "Opalozoa" "MAST-3" "MAST-3J" "MAST-3J_X" "MAST-3J_XX" "MAST-3J_XX_sp."
"9225" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"9226" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Rhyzophidiales_X" "Rhyzophidiales_X_sp."
"9227" "Eukaryota" "Alveolata" "Ciliophora" "Oligohymenophorea" "Scuticociliatia_2" "Scuticociliatia_2_X" "Protocyclidium" "Protocyclidium_citrullus"
"9228" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Sarcomonadea" "Glissomonadida" "Glissomonadida_X" "Glissomonadida_XX" "Glissomonadida_XX_sp."
"9229" "Eukaryota" NA NA NA NA NA NA NA
"9230" "Eukaryota" "Opisthokonta" "Fungi" "Cryptomycota" "Cryptomycotina" "Cryptomycotina_X" "Cryptomycotina_XX" "Cryptomycotina_XX_sp."
"9231" "Eukaryota" "Opisthokonta" "Fungi" "Cryptomycota" "Cryptomycotina" "Cryptomycotina_X" "Cryptomycotina_XX" "Cryptomycotina_XX_sp."
"9232" "Eukaryota" "Opisthokonta" "Fungi" "Ascomycota" "Taphrinomycotina" "Taphrinomycetes" "Taphrina" "Taphrina_sadebeckii"
"9233" "Eukaryota" "Alveolata" "Ciliophora" "Oligohymenophorea" "Scuticociliatia_1" "Philasterida" "Philasterida_X" "Philasterida_X_sp."
"9234" "Eukaryota" "Alveolata" "Ciliophora" "Oligohymenophorea" NA NA NA NA
"9235" "Eukaryota" "Alveolata" "Apicomplexa" "Colpodellidea" "Colpodellida" "Colpodellaceae" "Colpodella" "Colpodella_sp."
"9236" "Eukaryota" "Opisthokonta" "Fungi" "Cryptomycota" "Cryptomycotina" "Cryptomycotina_X" "Rozella" "Rozella_sp."
"9237" "Eukaryota" "Stramenopiles" "Pseudofungi" "Hyphochytriomyceta" "Hyphochytrydiales" "Hyphochrytriaceae" "Rhizidiomyces" "Rhizidiomyces_apophysatus"
"9238" "Eukaryota" "Alveolata" NA NA NA NA NA NA
"9239" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"9240" "Eukaryota" NA NA NA NA NA NA NA
"9241" "Eukaryota" "Hacrobia" "Centroheliozoa" "Centroheliozoa_X" "Pterocystida" "Pterocystida_X" "Pterocystida_XX" "Pterocystida_XX_sp."
"9242" "Eukaryota" "Stramenopiles" "Ochrophyta" "Bacillariophyta" "Bacillariophyta_X" "Araphid-pennate" "Staurosira" "Staurosira_mutabilis"
"9243" "Eukaryota" NA NA NA NA NA NA NA
"9244" "Eukaryota" NA NA NA NA NA NA NA
"9245" "Eukaryota" "Rhizaria" "Cercozoa" "Cercozoa_X" "Cercozoa_XX" "Cercozoa_XXX" "Cercozoa_XXXX" "Cercozoa_XXXX_sp."
"9246" "Eukaryota" "Amoebozoa" "Lobosa" NA NA NA NA NA
"9247" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-C" "Epipyxis" "Epipyxis_pulchra"
"9248" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"9249" "Eukaryota" "Alveolata" "Ciliophora" "Heterotrichea" "Heterotrichea_X" "Spirostomidae" "Spirostomum" NA
"9250" "Eukaryota" "Amoebozoa" NA NA NA NA NA NA
"9251" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"9252" "Eukaryota" "Amoebozoa" "Conosa" "Variosea" "Variosea_X" "Schizoplasmodiids" NA NA
"9253" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"9254" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Rhyzophidiales_X" "Rhyzophidiales_X_sp."
"9255" "Eukaryota" "Alveolata" "Ciliophora" "Spirotrichea" "Euplotia" "Aspidiscidae" "Aspidisca" "Aspidisca_sp."
"9256" "Eukaryota" "Opisthokonta" "Metazoa" NA NA NA NA NA
"9257" "Eukaryota" "Stramenopiles" "Ochrophyta" NA NA NA NA NA
"9258" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"9259" "Eukaryota" "Opisthokonta" "Metazoa" "Arthropoda" "Hexapoda" "Collembola" "Isotomurus" "Isotomurus_palustris"
"9260" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-C" "Uroglena" "Uroglena_americana"
"9261" "Eukaryota" "Opisthokonta" "Metazoa" "Arthropoda" "Crustacea" "Maxillopoda" "Itunella" "Itunella_muelleri"
"9262" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-C" NA NA
"9263" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"9264" "Eukaryota" NA NA NA NA NA NA NA
"9265" "Eukaryota" NA NA NA NA NA NA NA
"9266" "Eukaryota" NA NA NA NA NA NA NA
"9267" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"9268" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"9269" "Eukaryota" "Alveolata" "Apicomplexa" "Apicomplexa_X" "Apicomplexa_XX" "Apicomplexa_XXX" "Apicomplexa_XXXX" "Apicomplexa_XXXX_sp."
"9270" "Eukaryota" "Opisthokonta" "Fungi" "Basidiomycota" "Agaricomycotina" "Agaricomycetes" "Sistotrema" "Sistotrema_sp."
"9271" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Entophlyctis" "Entophlyctis_sp."
"9272" "Eukaryota" "Alveolata" "Ciliophora" "Phyllopharyngea" "Cyrtophoria_4" "Chilodonellidae" "Pseudochilodonopsis" "Pseudochilodonopsis_mutabilis"
"9273" "Eukaryota" "Stramenopiles" "Opalozoa" "MAST-12" "MAST-12C" "MAST-12C_X" "MAST-12C_XX" "MAST-12C_XX_sp."
"9274" "Eukaryota" "Stramenopiles" "Ochrophyta" "Bacillariophyta" "Bacillariophyta_X" "Araphid-pennate" "Diatoma" "Diatoma_tenue"
"9275" "Eukaryota" "Alveolata" "Ciliophora" "Spirotrichea" "Euplotia" "Aspidiscidae" "Aspidisca" "Aspidisca_sp."
"9276" "Eukaryota" "Opisthokonta" "Fungi" "Cryptomycota" "Cryptomycotina" "Cryptomycotina_X" "Cryptomycotina_XX" "Cryptomycotina_XX_sp."
"9277" "Eukaryota" NA NA NA NA NA NA NA
"9278" "Eukaryota" "Opisthokonta" "Fungi" "Basidiomycota" "Agaricomycotina" "Tremellomycetes" "Cryptococcus" "Cryptococcus_skinneri"
"9279" "Eukaryota" "Alveolata" "Ciliophora" NA NA NA NA NA
"9280" "Eukaryota" "Alveolata" "Apicomplexa" "Gregarinomorphea" "Neogregarinorida" "Actinocephalidae" "Monocystis" "Monocystis_sp."
"9281" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"9282" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"9283" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"9284" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"9285" "Eukaryota" "Opisthokonta" "Fungi" "Ascomycota" "Saccharomycotina" "Lipomycetaceae" "Dipodascopsis" "Dipodascopsis_anomala"
"9286" "Eukaryota" "Alveolata" "Ciliophora" "Litostomatea" "Haptoria_5" "Pleurostomatida" NA NA
"9287" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-C" "Chrysophyceae_Clade-C_X" "Chrysophyceae_Clade-C_X_sp."
"9288" "Eukaryota" "Opisthokonta" "Metazoa" "Rotifera" "Rotifera_X" "Rotifera_XX" "Rotifera_XXX" "Rotifera_XXX_sp."
"9289" "Eukaryota" "Alveolata" "Ciliophora" "Phyllopharyngea" "Cyrtophoria_2" "Lynchellidae_1" "Chlamydonellopsis" "Chlamydonellopsis_calkinsi"
"9290" "Eukaryota" "Alveolata" "Apicomplexa" NA NA NA NA NA
"9291" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Chytridiomycetes_X" "Chytridiomycetes_X_sp."
"9292" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"9293" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Chlamydomonadales" "Chlamydomonadales_X" NA NA
"9294" "Eukaryota" NA NA NA NA NA NA NA
"9295" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"9296" "Eukaryota" "Stramenopiles" "Ochrophyta" "Synurophyceae" "Synurales" "Synurales_X" NA NA
"9297" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Rhizidium" "Rhizidium_phycophilum"
"9298" "Eukaryota" "Opisthokonta" "Fungi" "Blastocladiomycota" "Blastocladiomycotina" "Blastocladiomycetes" "Blastocladiomycota_XX" "Blastocladiomycota_XX_sp."
"9299" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "LKM11-Rozella" "LKM11-Rozella_sp."
"9300" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"9301" "Eukaryota" "Stramenopiles" "Opalozoa" "MAST-12" "MAST-12_X" "MAST-12_XX" "MAST-12_XXX" "MAST-12_XXX_sp."
"9302" "Eukaryota" "Opisthokonta" "Fungi" "Ascomycota" "Pezizomycotina" "Dothideomycetes" NA NA
"9303" "Eukaryota" "Opisthokonta" "Fungi" "Cryptomycota" "Cryptomycotina" "Cryptomycotina_X" "Cryptomycotina_XX" "Cryptomycotina_XX_sp."
"9304" "Eukaryota" "Opisthokonta" "Metazoa" "Arthropoda" "Hexapoda" "Collembola" "Sminthurides" "Sminthurides_aquaticus"
"9305" "Eukaryota" NA NA NA NA NA NA NA
"9306" "Eukaryota" "Amoebozoa" NA NA NA NA NA NA
"9307" "Eukaryota" "Stramenopiles" "Sagenista" "Labyrinthulomycetes" "Thraustochytriales" "Thraustochytriaceae" "Thraustochytriaceae_X" "Thraustochytriaceae_X_sp."
"9308" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"9309" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"9310" "Eukaryota" "Alveolata" NA NA NA NA NA NA
"9311" "Eukaryota" NA NA NA NA NA NA NA
"9312" "Eukaryota" "Stramenopiles" "Sagenista" "Labyrinthulomycetes" "Thraustochytriales" "Thraustochytriaceae" NA NA
"9313" "Eukaryota" "Opisthokonta" "Fungi" "Blastocladiomycota" "Blastocladiomycotina" "Blastocladiomycetes" "Blastocladiomycota_XX" "Blastocladiomycota_XX_sp."
"9314" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"9315" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"9316" "Eukaryota" "Hacrobia" "Centroheliozoa" "Centroheliozoa_X" "Pterocystida" "Heterophryidae" "Heterophrys" "Heterophrys_sp."
"9317" "Eukaryota" "Stramenopiles" "Ochrophyta" NA NA NA NA NA
"9318" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"9319" "Eukaryota" "Alveolata" NA NA NA NA NA NA
"9320" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" NA NA NA
"9321" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" NA NA NA
"9322" "Eukaryota" "Opisthokonta" "Metazoa" "Platyhelminthes" "Turbellaria" "Rhabdocoela" "Microdalyellia" "Microdalyellia_rossi"
"9323" "Eukaryota" "Opisthokonta" "Metazoa" NA NA NA NA NA
"9324" "Eukaryota" NA NA NA NA NA NA NA
"9325" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"9326" "Eukaryota" "Stramenopiles" "Sagenista" "Labyrinthulomycetes" "Thraustochytriales" "Thraustochytriaceae" "Amphifilidae" "Amphifilidae_sp."
"9327" "Eukaryota" "Amoebozoa" "Lobosa" "Tubulinea" "Euamoebida" "LOS7N/I-lineage" "LOS7N/I-lineage_X" "LOS7N/I-lineage_X_sp."
"9328" "Eukaryota" "Opisthokonta" "Fungi" "Ascomycota" "Saccharomycotina" "Saccharomycetales" "Barnettozyma" "Barnettozyma_populi"
"9329" "Eukaryota" "Stramenopiles" "Sagenista" "Labyrinthulomycetes" "Thraustochytriales" "Thraustochytriaceae" "Amphifilidae" "Amphifilidae_sp."
"9330" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Sphaeropleales" NA NA NA
"9331" "Eukaryota" NA NA NA NA NA NA NA
"9332" "Eukaryota" NA NA NA NA NA NA NA
"9333" "Eukaryota" NA NA NA NA NA NA NA
"9334" "Eukaryota" "Stramenopiles" NA NA NA NA NA NA
"9335" "Eukaryota" "Amoebozoa" "Lobosa" "Tubulinea" "Echinamoebida" "Vermamoebidae" "Hartmannella" "Hartmannella_vermiformis"
"9336" "Eukaryota" "Opisthokonta" "Choanoflagellida" "Choanoflagellida_X" "Choanoflagellida_XX" "Clade-2" "Sphaeroeca" "Sphaeroeca_volvox"
"9337" "Eukaryota" NA NA NA NA NA NA NA
"9338" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"9339" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-C" NA NA
"9340" "Eukaryota" "Alveolata" "Apicomplexa" "Gregarinomorphea" "Neogregarinorida" "Actinocephalidae" "Monocystis" "Monocystis_sp."
"9341" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" "Pseudodendromonadales_XX" "Pseudodendromonadales_XX_sp."
"9342" "Eukaryota" "Stramenopiles" "Sagenista" "Labyrinthulomycetes" "Thraustochytriales" "Thraustochytriaceae" "Thraustochytriaceae_X" "Thraustochytriaceae_X_sp."
"9343" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"9344" "Eukaryota" "Alveolata" "Ciliophora" NA NA NA NA NA
"9345" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Sarcomonadea" "Glissomonadida" "Bodomorphidae" "Bodomorpha" NA
"9346" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-G" "Chrysophyceae_Clade-G_X" "Chrysophyceae_Clade-G_X_sp."
"9347" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"9348" "Eukaryota" NA NA NA NA NA NA NA
"9349" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"9350" "Eukaryota" "Amoebozoa" "Lobosa" "Tubulinea" "Arcellinida" "Arcellinida_X" "Cryptodifflugia" NA
"9351" "Eukaryota" "Opisthokonta" "Fungi" "Basidiomycota" "Pucciniomycotina" "Cystobasidiomycetes" "Sporobolomyces" "Sporobolomyces_sasicola"
"9352" "Eukaryota" "Alveolata" "Ciliophora" "Phyllopharyngea" "Synhymenia" "Orthodonellidae" "Orthodonellidae_X" "Orthodonellidae_X_sp."
"9353" "Eukaryota" NA NA NA NA NA NA NA
"9354" "Eukaryota" NA NA NA NA NA NA NA
"9355" "Eukaryota" NA NA NA NA NA NA NA
"9356" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"9357" "Eukaryota" NA NA NA NA NA NA NA
"9358" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"9359" "Eukaryota" NA NA NA NA NA NA NA
"9360" "Eukaryota" "Opisthokonta" "Fungi" "Ascomycota" "Saccharomycotina" "Saccharomycetales" "Candida" NA
"9361" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" NA NA NA NA
"9362" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"9363" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "LKM11-Rozella" "LKM11-Rozella_sp."
"9364" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Chytriomyces" "Chytriomyces_annulatus"
"9365" "Eukaryota" NA NA NA NA NA NA NA
"9366" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Chlamydomonadales" "Chlamydomonadales_X" "Chlorococcum" "Chlorococcum_hypnosporum"
"9367" "Eukaryota" "Alveolata" "Ciliophora" "Oligohymenophorea" "Scuticociliatia_2" "Scuticociliatia_2_X" "Ancistrum" NA
"9368" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Bicoecales" "Bicoecaceae" "Bicoecaceae_X" "Bicoecaceae_X_sp."
"9369" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"9370" "Eukaryota" NA NA NA NA NA NA NA
"9371" "Eukaryota" "Stramenopiles" "Ochrophyta" "Dictyochophyceae" "Dictyochophyceae_X" "Pedinellales" "Pseudopedinella" "Pseudopedinella_sp."
"9372" "Eukaryota" "Hacrobia" "Cryptophyta" "Cryptophyceae" "Cryptomonadales" "Cryptomonadales_X" "Plagioselmis" "Plagioselmis_nannoplanctica"
"9373" "Eukaryota" "Alveolata" "Ciliophora" "Phyllopharyngea" "Cyrtophoria_4" "Chilodonellidae" "Pseudochilodonopsis" NA
"9374" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Chlamydomonadales" "Chlamydomonadales_X" "Chlamydomonas" "Chlamydomonas_meslinii"
"9375" "Eukaryota" "Opisthokonta" "Fungi" "Basidiomycota" "Pucciniomycotina" "Cystobasidiomycetes" "Cystobasidiomycetes_X" "Cystobasidiomycetes_X_sp."
"9376" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"9377" "Eukaryota" "Opisthokonta" "Fungi" "Basidiomycota" "Agaricomycotina" "Agaricomycetes" "Sistotrema" "Sistotrema_brinkmannii"
"9378" "Eukaryota" NA NA NA NA NA NA NA
"9379" "Eukaryota" "Alveolata" "Ciliophora" "Colpodea" "Colpodea_X" "Platyophryida" "Platyophrya" NA
"9380" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"9381" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"9382" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-E" "Chrysophyceae_Clade-E_X" "Chrysophyceae_Clade-E_X_sp."
"9383" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"9384" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"9385" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"9386" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" NA NA
