"Kingdom" "Phylum" "Class" "Order" "Family" "Genus"
"9000" "Eukaryota" "Bicosoecida" "Bicosoecida_cl" "Bicosoecida_or" "Bicosoecida_fa" "Bicosoeca"
"9001" "Eukaryota" "Dinoflagellata" NA NA NA NA
"9002" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" "Rhizophydiales" NA NA
"9003" "Eukaryota" NA NA NA NA NA
"9004" "Eukaryota" "Ochrophyta_ph" "Eustigmatophyceae" "Eustigmatales" "Eustigmatales_fa" "Trachydiscus"
"9005" "Eukaryota" "Dinoflagellata" "Dinophyceae" NA NA NA
"9006" "Eukaryota" "Dinoflagellata" "Dinophyceae" "Peridiniphycidae_or" "Podolampadaceae" "Roscoffia"
"9007" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" "Rhizophydiales" NA NA
"9008" "Eukaryota" "Ciliophora" "Intramacronucleata" "Conthreep" "Prostomatea" "Cryptocaryon"
"9009" "Eukaryota" "Dinoflagellata" "Dinophyceae" "Peridiniphycidae_or" NA NA
"9010" "Eukaryota" NA NA NA NA NA
"9011" "Eukaryota" NA NA NA NA NA
"9012" "Eukaryota" NA NA NA NA NA
"9013" "Eukaryota" NA NA NA NA NA
"9014" "Eukaryota" NA NA NA NA NA
"9015" "Eukaryota" "LKM15" NA NA NA NA
"9016" "Eukaryota" "Ciliophora" "Intramacronucleata" "Conthreep" NA NA
"9017" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" "Lobulomycetales" "Lobulomycetaceae" "Lobulomyces"
"9018" "Eukaryota" "Cercozoa" NA NA NA NA
"9019" "Eukaryota" "Cercozoa" NA NA NA NA
"9020" "Eukaryota" NA NA NA NA NA
"9021" "Eukaryota" NA NA NA NA NA
"9022" "Eukaryota" "Cercozoa" NA NA NA NA
"9023" "Eukaryota" NA NA NA NA NA
"9024" "Eukaryota" "Diatomea" "Bacillariophyceae" "Bacillariophyceae_or" "Bacillariophyceae_fa" "Nitzschia"
"9025" "Eukaryota" NA NA NA NA NA
"9026" "Eukaryota" NA NA NA NA NA
"9027" "Eukaryota" "Dinoflagellata" "Dinophyceae" "Peridiniales" "Peridiniales_fa" "Glenodinium"
"9028" "Eukaryota" "Ciliophora" "Intramacronucleata" "Conthreep" "Oligohymenophorea" NA
"9029" "Eukaryota" NA NA NA NA NA
"9030" "Eukaryota" NA NA NA NA NA
"9031" "Eukaryota" "Diatomea" "Bacillariophyceae" "Bacillariophyceae_or" "Bacillariophyceae_fa" NA
"9032" "Eukaryota" "Diatomea" "Bacillariophyceae" "Bacillariophyceae_or" "Bacillariophyceae_fa" "Cymbella"
"9033" "Eukaryota" NA NA NA NA NA
"9034" "Eukaryota" NA NA NA NA NA
"9035" "Eukaryota" NA NA NA NA NA
"9036" "Eukaryota" "Protalveolata" "Perkinsidae" "A31" NA NA
"9037" "Eukaryota" NA NA NA NA NA
"9038" "Eukaryota" "Chlorophyta_ph" NA NA NA NA
"9039" "Eukaryota" NA NA NA NA NA
"9040" "Eukaryota" "Dinoflagellata" "Dinophyceae" NA NA NA
"9041" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" "Rhizophydiales" NA NA
"9042" "Eukaryota" NA NA NA NA NA
"9043" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" NA NA NA
"9044" "Eukaryota" "Peronosporomycetes" "Peronosporomycetes_cl" "Peronosporomycetes_or" "Peronosporomycetes_fa" NA
"9045" "Eukaryota" NA NA NA NA NA
"9046" "Eukaryota" "Ochrophyta_ph" "Dictyochophyceae" "Pedinellales" NA NA
"9047" "Eukaryota" "Ciliophora" "Intramacronucleata" "Litostomatea" "Haptoria" "Arcuospathidium"
"9048" "Eukaryota" NA NA NA NA NA
"9049" "Eukaryota" NA NA NA NA NA
"9050" "Eukaryota" "Chlorophyta_ph" NA NA NA NA
"9051" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" "Rhizophydiales" NA NA
"9052" "Eukaryota" NA NA NA NA NA
"9053" "Eukaryota" "Diatomea" "Mediophyceae" "Mediophyceae_or" "Mediophyceae_fa" NA
"9054" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" "Rhizophydiales" NA NA
"9055" "Eukaryota" NA NA NA NA NA
"9056" "Eukaryota" "Phragmoplastophyta" "Embryophyta" NA NA NA
"9057" "Eukaryota" "Dinoflagellata" "Dinophyceae" NA NA NA
"9058" "Eukaryota" "Dinoflagellata" "Dinophyceae" NA NA NA
"9059" "Eukaryota" "Ochrophyta_ph" NA NA NA NA
"9060" "Eukaryota" "Cercozoa" NA NA NA NA
"9061" "Eukaryota" "Chlorophyta_ph" "Chlorophyceae" NA NA NA
"9062" "Eukaryota" "Cercozoa" NA NA NA NA
"9063" "Eukaryota" NA NA NA NA NA
"9064" "Eukaryota" "Chlorophyta_ph" "Chlorophyceae" NA NA NA
"9065" "Eukaryota" "Chlorophyta_ph" "Trebouxiophyceae" NA NA NA
"9066" "Eukaryota" NA NA NA NA NA
"9067" "Eukaryota" "Diatomea" "Mediophyceae" "Mediophyceae_or" "Mediophyceae_fa" "Cyclotella"
"9068" "Eukaryota" "Diatomea" "Mediophyceae" "Mediophyceae_or" "Mediophyceae_fa" "Stephanodiscus"
"9069" "Eukaryota" "Chlorophyta_ph" "Chlorophyceae" NA NA NA
"9070" "Eukaryota" "Chytridiomycota" NA NA NA NA
"9071" "Eukaryota" "Ciliophora" "Intramacronucleata" "Conthreep" "Oligohymenophorea" NA
"9072" "Eukaryota" "Ciliophora" "Intramacronucleata" "Spirotrichea" "Hypotrichia" "Uroleptus"
"9073" "Eukaryota" "Chlorophyta_ph" "Chlorophyceae" NA NA NA
"9074" "Eukaryota" NA NA NA NA NA
"9075" "Eukaryota" "Chlorophyta_ph" "Chlorophyceae" NA NA NA
"9076" "Eukaryota" NA NA NA NA NA
"9077" "Eukaryota" NA NA NA NA NA
"9078" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" NA NA NA
"9079" "Eukaryota" NA NA NA NA NA
"9080" "Eukaryota" "MAST-2" NA NA NA NA
"9081" "Eukaryota" "Cryptophyceae_ph" "Cryptophyceae_cl" "Cryptomonadales" "Cryptomonadales_fa" "Cryptomonas"
"9082" "Eukaryota" "Protalveolata" "Perkinsidae" "A31" NA NA
"9083" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" "Ochromonadales" "Ochromonadales_fa" "Paraphysomonas"
"9084" "Eukaryota" "Ciliophora" "Intramacronucleata" "Spirotrichea" "Hypotrichia" NA
"9085" "Eukaryota" "Diatomea" "Mediophyceae" "Mediophyceae_or" "Mediophyceae_fa" "Stephanodiscus"
"9086" "Eukaryota" "Chlorophyta_ph" "Chlorophyceae" NA NA NA
"9087" "Eukaryota" "Diatomea" "Mediophyceae" "Mediophyceae_or" "Mediophyceae_fa" "Cyclotella"
"9088" "Eukaryota" NA NA NA NA NA
"9089" "Eukaryota" NA NA NA NA NA
"9090" "Eukaryota" "Chlorophyta_ph" "Chlorophyceae" NA NA NA
"9091" "Eukaryota" "Protalveolata" "Perkinsidae" "A31" NA NA
"9092" "Eukaryota" "Cryptophyceae_ph" "Cryptophyceae_cl" "Cryptomonadales" "Cryptomonadales_fa" "Cryptomonas"
"9093" "Eukaryota" NA NA NA NA NA
"9094" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" "Spizellomycetales" "Spizellomycetaceae" "Phlyctochytrium"
"9095" "Eukaryota" NA NA NA NA NA
"9096" "Eukaryota" NA NA NA NA NA
"9097" "Eukaryota" "Ciliophora" "Intramacronucleata" "Conthreep" "Oligohymenophorea" NA
"9098" "Eukaryota" NA NA NA NA NA
"9099" "Eukaryota" NA NA NA NA NA
"9100" "Eukaryota" NA NA NA NA NA
"9101" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" "Spizellomycetales" "Spizellomycetaceae" "Phlyctochytrium"
"9102" "Eukaryota" "Cercozoa" "Thecofilosea" "Cryomonadida" "Rhizaspididae" "Rhogostoma"
"9103" "Eukaryota" "Protalveolata" "Perkinsidae" "A31" NA NA
"9104" "Eukaryota" NA NA NA NA NA
"9105" "Eukaryota" "Cercozoa" NA NA NA NA
"9106" "Eukaryota" NA NA NA NA NA
"9107" "Eukaryota" "Ascomycota" NA NA NA NA
"9108" "Eukaryota" "Chlorophyta_ph" "Chlorophyceae" NA NA NA
"9109" "Eukaryota" NA NA NA NA NA
"9110" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" "Ochromonadales" "Ochromonadales_fa" "Paraphysomonas"
"9111" "Eukaryota" "Rotifera" "Monogononta" "Flosculariacea" NA NA
"9112" "Eukaryota" "Bicosoecida" "Bicosoecida_cl" "Bicosoecida_or" "Bicosoecida_fa" "Bicosoeca"
"9113" "Eukaryota" NA NA NA NA NA
"9114" "Eukaryota" "Rotifera" "Monogononta" "Flosculariacea" NA NA
"9115" "Eukaryota" "Bicosoecida" "Bicosoecida_cl" "Bicosoecida_or" "Bicosoecida_fa" "Bicosoeca"
"9116" "Eukaryota" "Ciliophora" "Intramacronucleata" "Spirotrichea" "Hypotrichia" "Halteria"
"9117" "Eukaryota" "Phragmoplastophyta" "Embryophyta" NA NA NA
"9118" "Eukaryota" NA NA NA NA NA
"9119" "Eukaryota" "Phragmoplastophyta" "Embryophyta" NA NA NA
"9120" "Eukaryota" "Ciliophora" "Intramacronucleata" "Conthreep" "Prostomatea" "Tiarina"
"9121" "Eukaryota" NA NA NA NA NA
"9122" "Eukaryota" "Phragmoplastophyta" "Charophyceae" "Charales" "Charales_fa" NA
"9123" "Eukaryota" NA NA NA NA NA
"9124" "Eukaryota" "Rotifera" "Monogononta" "Flosculariacea" NA NA
"9125" "Eukaryota" "Ciliophora" "Intramacronucleata" "Conthreep" "Oligohymenophorea" NA
"9126" "Eukaryota" "Phragmoplastophyta" "Charophyceae" "Charales" "Charales_fa" NA
"9127" "Eukaryota" NA NA NA NA NA
"9128" "Eukaryota" NA NA NA NA NA
"9129" "Eukaryota" "Chlorophyta_ph" "Trebouxiophyceae" NA NA NA
"9130" "Eukaryota" NA NA NA NA NA
"9131" "Eukaryota" NA NA NA NA NA
"9132" "Eukaryota" NA NA NA NA NA
"9133" "Eukaryota" "Ciliophora" "Intramacronucleata" NA NA NA
"9134" "Eukaryota" NA NA NA NA NA
"9135" "Eukaryota" "Chlorophyta_ph" "Ulvophyceae" NA NA NA
"9136" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" "Chrysocapsales" "Chrysocapsales_fa" "Chrysocapsa"
"9137" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" NA NA NA
"9138" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" "Chromulinales" "Chromulinales_fa" NA
"9139" "Eukaryota" NA NA NA NA NA
"9140" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" NA NA NA
"9141" "Eukaryota" "Ochrophyta_ph" "Dictyochophyceae" "Pedinellales" NA NA
"9142" "Eukaryota" NA NA NA NA NA
"9143" "Eukaryota" NA NA NA NA NA
"9144" "Eukaryota" NA NA NA NA NA
"9145" "Eukaryota" NA NA NA NA NA
"9146" "Eukaryota" NA NA NA NA NA
"9147" "Eukaryota" NA NA NA NA NA
"9148" "Eukaryota" NA NA NA NA NA
"9149" "Eukaryota" NA NA NA NA NA
"9150" "Eukaryota" NA NA NA NA NA
"9151" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" NA NA NA
"9152" "Eukaryota" "Arthropoda" NA NA NA NA
"9153" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" NA NA NA
"9154" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" NA NA NA
"9155" "Eukaryota" "Ochrophyta_ph" "Dictyochophyceae" "Pedinellales" "Pedinellales_fa" NA
"9156" "Eukaryota" NA NA NA NA NA
"9157" "Eukaryota" NA NA NA NA NA
"9158" "Eukaryota" "Chlorophyta_ph" "Chlorophyceae" NA NA NA
"9159" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" NA NA NA
"9160" "Eukaryota" NA NA NA NA NA
"9161" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" "Ochromonadales" "Ochromonadales_fa" NA
"9162" "Eukaryota" NA NA NA NA NA
"9163" "Eukaryota" "Protalveolata" "Perkinsidae" NA NA NA
"9164" "Eukaryota" "Dinoflagellata" "Dinophyceae" NA NA NA
"9165" "Eukaryota" "Ciliophora" "Intramacronucleata" "Conthreep" "Oligohymenophorea" NA
"9166" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" "Chrysocapsales" "Chrysocapsales_fa" "Chrysocapsa"
"9167" "Eukaryota" NA NA NA NA NA
"9168" "Eukaryota" "Protalveolata" "Perkinsidae" NA NA NA
"9169" "Eukaryota" "Rotifera" "Monogononta" "Ploimida" NA NA
"9170" "Eukaryota" NA NA NA NA NA
"9171" "Eukaryota" "Dinoflagellata" "Dinophyceae" "Gymnodiniphycidae" NA NA
"9172" "Eukaryota" "Basidiomycota" "Microbotryomycetes" "Sporidiobolales" "Sporidiobolaceae" "Rhodotorula"
"9173" "Eukaryota" "Bicosoecida" "Bicosoecida_cl" "Bicosoecida_or" "Bicosoecida_fa" "Bicosoeca"
"9174" "Eukaryota" "Ciliophora" "Intramacronucleata" "Litostomatea" "Haptoria" "Dileptus"
"9175" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" "Chrysocapsales" "Chrysocapsales_fa" "Chrysocapsa"
"9176" "Eukaryota" NA NA NA NA NA
"9177" "Eukaryota" NA NA NA NA NA
"9178" "Eukaryota" "Ciliophora" "Intramacronucleata" "Spirotrichea" "Oligotrichia" NA
"9179" "Eukaryota" "Ciliophora" "Intramacronucleata" "Spirotrichea" NA NA
"9180" "Eukaryota" "Prymnesiophyceae" "Prymnesiophyceae_cl" "Prymnesiales" "Prymnesiales_fa" "Chrysochromulina"
"9181" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" "Chytridiales" "Incertae_Sedis" NA
"9182" "Eukaryota" "Ciliophora" "Intramacronucleata" "Spirotrichea" "Choreotrichia" NA
"9183" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" "Ochromonadales" "Ochromonadales_fa" NA
"9184" "Eukaryota" NA NA NA NA NA
"9185" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" NA NA NA
"9186" "Eukaryota" "Cercozoa" NA NA NA NA
"9187" "Eukaryota" "Arthropoda" NA NA NA NA
"9188" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" "Rhizophydiales" "Kappamycetaceae" NA
"9189" "Eukaryota" NA NA NA NA NA
"9190" "Eukaryota" NA NA NA NA NA
"9191" "Eukaryota" "Diatomea" "Mediophyceae" "Mediophyceae_or" "Mediophyceae_fa" "Cyclotella"
"9192" "Eukaryota" NA NA NA NA NA
"9193" "Eukaryota" "Ciliophora" "Intramacronucleata" NA NA NA
"9194" "Eukaryota" NA NA NA NA NA
"9195" "Eukaryota" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" NA
"9196" "Eukaryota" NA NA NA NA NA
"9197" "Eukaryota" "Basidiomycota" "Agaricomycetes" NA NA NA
"9198" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" NA NA NA
"9199" "Eukaryota" NA NA NA NA NA
"9200" "Eukaryota" "Dinoflagellata" "Dinophyceae" NA NA NA
"9201" "Eukaryota" "Chlorophyta_ph" "Trebouxiophyceae" NA NA NA
"9202" "Eukaryota" "Chlorophyta_ph" "Trebouxiophyceae" NA NA NA
"9203" "Eukaryota" NA NA NA NA NA
"9204" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" NA NA NA
"9205" "Eukaryota" "Ochrophyta_ph" "Raphidophyceae" "Chattonellales" "Chattonellales_fa" "Gonyostomum"
"9206" "Eukaryota" "Dinoflagellata" "Dinophyceae" "Gymnodiniphycidae" NA NA
"9207" "Eukaryota" "Protalveolata" "Perkinsidae" "A31" NA NA
"9208" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" NA NA NA
"9209" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" "Chytridiales" "Incertae_Sedis" NA
"9210" "Eukaryota" NA NA NA NA NA
"9211" "Eukaryota" NA NA NA NA NA
"9212" "Eukaryota" "Cryptophyceae_ph" "Cryptophyceae_cl" "Cryptomonadales" "Cryptomonadales_fa" "Cryptomonas"
"9213" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" NA NA NA
"9214" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" "Chrysocapsales" "Chrysocapsales_fa" NA
"9215" "Eukaryota" NA NA NA NA NA
"9216" "Eukaryota" NA NA NA NA NA
"9217" "Eukaryota" NA NA NA NA NA
"9218" "Eukaryota" "Ciliophora" "Intramacronucleata" "Conthreep" "Oligohymenophorea" NA
"9219" "Eukaryota" NA NA NA NA NA
"9220" "Eukaryota" "Dinoflagellata" "Dinophyceae" NA NA NA
"9221" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" "Rhizophydiales" "Kappamycetaceae" NA
"9222" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" NA NA NA
"9223" "Eukaryota" "Basidiomycota" "Tremellomycetes" "Filobasidiales" "Filobasidiaceae" "Goffeauzyma"
"9224" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" NA NA NA
"9225" "Eukaryota" NA NA NA NA NA
"9226" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" "Chrysocapsales" "Chrysocapsales_fa" NA
"9227" "Eukaryota" NA NA NA NA NA
"9228" "Eukaryota" "Diatomea" "Bacillariophyceae" "Bacillariophyceae_or" "Bacillariophyceae_fa" "Navicula"
"9229" "Eukaryota" NA NA NA NA NA
"9230" "Eukaryota" "Dinoflagellata" "Dinophyceae" NA NA NA
"9231" "Eukaryota" "Dinoflagellata" "Dinophyceae" NA NA NA
"9232" "Eukaryota" NA NA NA NA NA
"9233" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" NA NA NA
"9234" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" "Chytridiales" "Chytriomycetaceae" NA
"9235" "Eukaryota" NA NA NA NA NA
"9236" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" "Rhizophydiales" NA NA
"9237" "Eukaryota" NA NA NA NA NA
"9238" "Eukaryota" NA NA NA NA NA
"9239" "Eukaryota" "Incertae_Sedis" "Incertae_Sedis_cl" "Incertae_Sedis_or" "Incertae_Sedis_fa" "Pirsonia"
"9240" "Eukaryota" "Bicosoecida" "Bicosoecida_cl" "Bicosoecida_or" "Bicosoecida_fa" "Bicosoeca"
"9241" "Eukaryota" "Ochrophyta_ph" "Eustigmatophyceae" "Eustigmatales" "Eustigmatales_fa" NA
"9242" "Eukaryota" "Cryptophyceae_ph" "Cryptophyceae_cl" "Cryptomonadales" "Cryptomonadales_fa" "Plagioselmis"
"9243" "Eukaryota" NA NA NA NA NA
"9244" "Eukaryota" "Ascomycota" "Dothideomycetes" "Pleosporales" NA NA
"9245" "Eukaryota" NA NA NA NA NA
"9246" "Eukaryota" "Rotifera" "Monogononta" "Ploimida" NA NA
"9247" "Eukaryota" "Cercozoa" "Thecofilosea" "Cryomonadida" "Rhizaspididae" "Rhogostoma"
"9248" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" NA NA NA
"9249" "Eukaryota" "Cryptophyceae_ph" "Cryptophyceae_cl" "Cryptomonadales" "Cryptomonadales_fa" NA
"9250" "Eukaryota" NA NA NA NA NA
"9251" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" NA NA NA
"9252" "Eukaryota" "Ochrophyta_ph" NA NA NA NA
"9253" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" NA NA NA
"9254" "Eukaryota" "Peronosporomycetes" "Peronosporomycetes_cl" "Peronosporomycetes_or" "Peronosporomycetes_fa" NA
"9255" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" "Rhizophydiales" "Rhizophydiales_fa" "Boothiomyces"
"9256" "Eukaryota" NA NA NA NA NA
"9257" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" "Chytridiales" "Incertae_Sedis" NA
"9258" "Eukaryota" NA NA NA NA NA
"9259" "Eukaryota" NA NA NA NA NA
"9260" "Eukaryota" NA NA NA NA NA
"9261" "Eukaryota" NA NA NA NA NA
"9262" "Eukaryota" "Cryptophyceae_ph" "Cryptophyceae_cl" "Cryptomonadales" "Cryptomonadales_fa" NA
"9263" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" "Rhizophydiales" NA NA
"9264" "Eukaryota" "Basidiomycota" "Pucciniomycetes" "Pucciniales" NA NA
"9265" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" "Rhizophydiales" NA NA
"9266" "Eukaryota" "Protalveolata" "Perkinsidae" "A31" NA NA
"9267" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" "Chytridiales" "Incertae_Sedis" NA
"9268" "Eukaryota" "Protalveolata" "Perkinsidae" "A31" NA NA
"9269" "Eukaryota" "Protalveolata" "Perkinsidae" "A31" NA NA
"9270" "Eukaryota" "Protalveolata" "Perkinsidae" "A31" NA NA
"9271" "Eukaryota" "Protalveolata" "Perkinsidae" "A31" NA NA
"9272" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" NA NA NA
"9273" "Eukaryota" "Protalveolata" "Perkinsidae" "A31" NA NA
"9274" "Eukaryota" NA NA NA NA NA
"9275" "Eukaryota" "Bicosoecida" "Bicosoecida_cl" "Bicosoecida_or" "Bicosoecida_fa" "Bicosoeca"
"9276" "Eukaryota" NA NA NA NA NA
"9277" "Eukaryota" "Dinoflagellata" "Incertae_Sedis" NA NA NA
"9278" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" NA NA NA
"9279" "Eukaryota" NA NA NA NA NA
"9280" "Eukaryota" "Cercozoa" NA NA NA NA
"9281" "Eukaryota" NA NA NA NA NA
"9282" "Eukaryota" "Ascomycota" "Dothideomycetes" NA NA NA
"9283" "Eukaryota" NA NA NA NA NA
"9284" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" NA NA NA
"9285" "Eukaryota" "Ciliophora" "Intramacronucleata" "Litostomatea" "Haptoria" NA
"9286" "Eukaryota" NA NA NA NA NA
"9287" "Eukaryota" NA NA NA NA NA
"9288" "Eukaryota" "Ciliophora" "Intramacronucleata" "Litostomatea" "Haptoria" NA
"9289" "Eukaryota" "Ochrophyta_ph" "Raphidophyceae" "Chattonellales" "Chattonellales_fa" "Gonyostomum"
"9290" "Eukaryota" NA NA NA NA NA
"9291" "Eukaryota" "Cercozoa" NA NA NA NA
"9292" "Eukaryota" "Cercozoa" NA NA NA NA
"9293" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" NA NA NA
"9294" "Eukaryota" "Bicosoecida" "Bicosoecida_cl" "Bicosoecida_or" "Bicosoecida_fa" "Bicosoeca"
"9295" "Eukaryota" "Ochrophyta_ph" "Raphidophyceae" "Chattonellales" "Chattonellales_fa" NA
"9296" "Eukaryota" "Dinoflagellata" "Dinophyceae" NA NA NA
"9297" "Eukaryota" NA NA NA NA NA
"9298" "Eukaryota" "Ciliophora" "Intramacronucleata" "Litostomatea" "Haptoria" NA
"9299" "Eukaryota" NA NA NA NA NA
"9300" "Eukaryota" NA NA NA NA NA
"9301" "Eukaryota" "Ciliophora" "Intramacronucleata" "Litostomatea" NA NA
"9302" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" "Ochromonadales" "Ochromonadales_fa" "Paraphysomonas"
"9303" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" "Ochromonadales" "Ochromonadales_fa" "Paraphysomonas"
"9304" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" NA NA NA
"9305" "Eukaryota" "Arthropoda" "Maxillopoda" NA NA NA
"9306" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" "Ochromonadales" "Ochromonadales_fa" "Paraphysomonas"
"9307" "Eukaryota" "Ciliophora" "Intramacronucleata" "Spirotrichea" "Hypotrichia" NA
"9308" "Eukaryota" "Diatomea" "Mediophyceae" "Mediophyceae_or" "Mediophyceae_fa" "Stephanodiscus"
"9309" "Eukaryota" "Ochrophyta_ph" "Raphidophyceae" "Chattonellales" "Chattonellales_fa" NA
"9310" "Eukaryota" NA NA NA NA NA
"9311" "Eukaryota" "Chlorophyta_ph" "Mamiellophyceae" NA NA NA
"9312" "Eukaryota" "Prymnesiophyceae" "Prymnesiophyceae_cl" "Prymnesiales" "Prymnesiales_fa" NA
"9313" "Eukaryota" NA NA NA NA NA
"9314" "Eukaryota" NA NA NA NA NA
"9315" "Eukaryota" "Hyphochytriomycetes" "Hyphochytriomycetes_cl" "Hyphochytriales" "Hyphochytriales_fa" "Rhizidiomyces"
"9316" "Eukaryota" NA NA NA NA NA
"9317" "Eukaryota" "Chlorophyta_ph" "Chlorophyceae" NA NA NA
"9318" "Eukaryota" NA NA NA NA NA
"9319" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" NA NA NA
"9320" "Eukaryota" "Hyphochytriomycetes" "Hyphochytriomycetes_cl" "Hyphochytriales" "Hyphochytriales_fa" "Rhizidiomyces"
"9321" "Eukaryota" "Dinoflagellata" "Dinophyceae" NA NA NA
"9322" "Eukaryota" "Diatomea" "Mediophyceae" "Mediophyceae_or" "Mediophyceae_fa" NA
"9323" "Eukaryota" "Chlorophyta_ph" NA NA NA NA
"9324" "Eukaryota" NA NA NA NA NA
"9325" "Eukaryota" "Ochrophyta_ph" NA NA NA NA
"9326" "Eukaryota" "Hyphochytriomycetes" "Hyphochytriomycetes_cl" "Hyphochytriales" "Hyphochytriales_fa" "Rhizidiomyces"
"9327" "Eukaryota" "Cercozoa" "Thecofilosea" "Cryomonadida" "Rhizaspididae" "Rhogostoma"
"9328" "Eukaryota" NA NA NA NA NA
"9329" "Eukaryota" "Holozoa_ph" "Choanoflagellida" "Codonosigidae" "Codonosigidae_fa" "Monosiga"
"9330" "Eukaryota" NA NA NA NA NA
"9331" "Eukaryota" "Cercozoa" "Imbricatea" "Marimonadida" "Marimonadida_fa" "Pseudopirsonia"
"9332" "Eukaryota" "Ciliophora" "Intramacronucleata" "Spirotrichea" "Hypotrichia" NA
"9333" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" "Synurales" "Synurales_fa" "Mallomonas"
"9334" "Eukaryota" "Cercozoa" "Imbricatea" "Marimonadida" "Marimonadida_fa" "Pseudopirsonia"
"9335" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" "Chromulinales" NA NA
"9336" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" NA NA NA
"9337" "Eukaryota" NA NA NA NA NA
"9338" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" "Chromulinales" NA NA
"9339" "Eukaryota" "Holozoa_ph" "Choanoflagellida" "Codonosigidae" "Codonosigidae_fa" "Monosiga"
"9340" "Eukaryota" "Bicosoecida" "Bicosoecida_cl" "Bicosoecida_or" "Bicosoecida_fa" "Bicosoeca"
"9341" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" NA NA NA
"9342" "Eukaryota" NA NA NA NA NA
"9343" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" NA NA NA
"9344" "Eukaryota" "Cercozoa" NA NA NA NA
"9345" "Eukaryota" "Cercozoa" "Imbricatea" "Marimonadida" "Marimonadida_fa" "Pseudopirsonia"
"9346" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" "Chromulinales" NA NA
"9347" "Eukaryota" "Ochrophyta_ph" "Chrysophyceae" NA NA NA
"9348" "Eukaryota" NA NA NA NA NA
"9349" "Eukaryota" "Holozoa_ph" "Choanoflagellida" "Codonosigidae" "Codonosigidae_fa" "Monosiga"
"9350" "Eukaryota" "Chytridiomycota" "Chytridiomycetes" NA NA NA
