"Kingdom" "Supergroup" "Division" "Class" "Order" "Family" "Genus" "Species"
"183" "Eukaryota" "Alveolata" "Ciliophora" "CONTH_5" "CONTH_5_X" "CONTH_5_XX" "CONTH_5_XXX" "CONTH_5_XXX_sp."
"184" "Eukaryota" "Archaeplastida" "Streptophyta" "Charophyceae" "Charophyceae_X" "Charophyceae_XX" "Nitella" "Nitella_opaca"
"185" "Eukaryota" "Hacrobia" "Cryptophyta" "Cryptophyceae" "Cryptomonadales" "Cryptomonadales_X" "Cryptomonas" NA
"186" "Eukaryota" "Hacrobia" "Centroheliozoa" "Centroheliozoa_X" "Pterocystida" "Pterocystidae" "Pterocystis" "Pterocystis_foliacea"
"187" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Peridiniales" "Peridiniaceae" "Peridinium" "Peridinium_gatunense"
"188" "Eukaryota" "Stramenopiles" "Ochrophyta" "Synurophyceae" "Synurales" "Synurales_X" NA NA
"189" "Eukaryota" "Opisthokonta" "Metazoa" "Rotifera" "Rotifera_X" "Rotifera_XX" "Keratella" "Keratella_quadrata"
"190" "Eukaryota" "Opisthokonta" "Metazoa" "Arthropoda" "Crustacea" "Ostracoda" "Cypridopsis" NA
"191" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"192" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" NA NA NA
"193" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Prorocentrales" "Prorocentraceae" "Prorocentrum" "Prorocentrum_sp."
"194" "Eukaryota" "Hacrobia" "Cryptophyta" "Cryptophyceae" "Cryptomonadales" "Cryptomonadales_X" "Cryptomonas" "Cryptomonas_tetrapyrenoidosa"
"195" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_XX" "Chrysophyceae_XXX" "Chrysophyceae_XXX_sp."
"196" "Eukaryota" "Alveolata" "Ciliophora" "Oligohymenophorea" "Peniculia" "Parameciidae" "Paramecium" "Paramecium_bursaria"
"197" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-E" "Chrysophyceae_Clade-E_X" "Chrysophyceae_Clade-E_X_sp."
"198" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Prorocentrales" "Prorocentraceae" "Prorocentrum" "Prorocentrum_sp."
"199" "Eukaryota" "Stramenopiles" "Ochrophyta" "Synurophyceae" "Synurales" "Synurales_X" "Mallomonas" NA
"200" "Eukaryota" "Rhizaria" "Cercozoa" NA NA NA NA NA
"201" "Eukaryota" "Opisthokonta" "Mesomycetozoa" "Ichthyosporea" "Ichthyosphonida" "Abeoformidae_Group_MAIP_2" "Abeoformidae_Group_MAIP_2_X" "Abeoformidae_Group_MAIP_2_X_sp."
"202" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"203" "Eukaryota" "Alveolata" "Ciliophora" "Spirotrichea" "Tintinnida" "TIN_03" "Tintinnopsis_03" "Tintinnopsis_03_sp."
"204" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"205" "Eukaryota" "Stramenopiles" "Ochrophyta" "Synurophyceae" "Synurales" "Synurales_X" "Mallomonas" "Mallomonas_sp."
"206" "Eukaryota" "Opisthokonta" "Metazoa" "Platyhelminthes" "Turbellaria" "Catenulida" "Stenostomum" "Stenostomum_tuberculosum"
"207" "Eukaryota" "Opisthokonta" "Metazoa" "Arthropoda" "Crustacea" "Branchiopoda" "Daphnia" "Daphnia_magna"
"208" "Eukaryota" "Opisthokonta" "Metazoa" "Arthropoda" "Crustacea" "Branchiopoda" "Simocephalus" NA
"209" "Eukaryota" "Stramenopiles" "Ochrophyta" "Synurophyceae" "Synurales" "Synurales_X" "Synura" "Synura_sphagnicola"
"210" "Eukaryota" "Opisthokonta" "Fungi" "Basidiomycota" "Agaricomycotina" "Tremellomycetes" NA NA
"211" "Eukaryota" "Opisthokonta" "Fungi" "Ascomycota" "Pezizomycotina" "Dothideomycetes" "Aureobasidium" "Aureobasidium_sp."
"212" "Eukaryota" "Amoebozoa" "Conosa" "Mycetozoa-Myxogastrea" "Stemonitales-Physarales" "Stemonitales-Physarales_X" NA NA
"213" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" "Pseudodendromonadales_XX" "Pseudodendromonadales_XX_sp."
"214" "Eukaryota" "Hacrobia" "Cryptophyta" "Cryptophyceae" "Cryptomonadales" "Cryptomonadales_X" "Cryptomonas" "Cryptomonas_sp."
"215" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Rhyzophidiales_X" "Rhyzophidiales_X_sp."
"216" "Eukaryota" "Archaeplastida" "Streptophyta" "Zygnemophyceae" "Zygnemophyceae_X" "Zygnemophyceae_XX" "Staurastrum" NA
"217" "Eukaryota" "Stramenopiles" "Ochrophyta" "Bacillariophyta" "Bacillariophyta_X" "Radial-centric-basal-Coscinodiscophyceae" "Aulacoseira" "Aulacoseira_subarctica"
"218" "Eukaryota" "Stramenopiles" "Ochrophyta" "Dictyochophyceae" "Dictyochophyceae_X" "Pedinellales" "Pseudopedinella" "Pseudopedinella_sp."
"219" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Prorocentrales" "Prorocentraceae" "Prorocentrum" "Prorocentrum_sp."
"220" "Eukaryota" "Alveolata" "Ciliophora" "CONThreeP" "CONThreeP_X" "CONThreeP_XX" "Askenasia" "Askenasia_sp."
"221" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_XX" "Chrysophyceae_XXX" "Chrysophyceae_XXX_sp."
"222" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Gonyaulacales" "Ceratiaceae" "Ceratium" "Ceratium_furcoides"
"223" "Eukaryota" "Alveolata" "Ciliophora" "Litostomatea" "Litostomatea_X" "Litostomatea_XX" "Litostomatea_XXX" "Litostomatea_XXX_sp."
"224" "Eukaryota" "Alveolata" "Ciliophora" "CONThreeP" "CONThreeP_X" "CONThreeP_XX" "Askenasia" "Askenasia_sp."
"225" "Eukaryota" "Rhizaria" "Cercozoa" "Novel-clade-10-12" "Novel-clade-10" "Novel-clade-10_X" "Novel-clade-10_XX" "Novel-clade-10_XX_sp."
"226" "Eukaryota" "Hacrobia" "Cryptophyta" "Cryptophyceae" "Cryptomonadales" "Cryptomonadales_X" "Cryptomonas" "Cryptomonas_marssonii"
"227" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Thecofilosea" "Cryomonadida" "Rhogostoma-lineage" "Rhogostoma-lineage_X" "Rhogostoma-lineage_X_sp."
"228" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Suessiales" NA NA NA
"229" "Eukaryota" "Alveolata" "Ciliophora" "Litostomatea" "Litostomatea_X" "Litostomatea_XX" "Litostomatea_XXX" "Litostomatea_XXX_sp."
"230" "Eukaryota" "Alveolata" "Ciliophora" "Litostomatea" "Litostomatea_X" "Litostomatea_XX" "Pseudoholophrya" "Pseudoholophrya_terricola"
"231" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" NA NA NA
"232" "Eukaryota" "Alveolata" "Ciliophora" "Spirotrichea" "Hypotrichia" "Halteriidae" "Halteriidae_X" "Halteriidae_X_sp."
"233" "Eukaryota" "Rhizaria" "Cercozoa" "Novel-clade-10-12" "Novel-clade-10" "Novel-clade-10_X" "Novel-clade-10_XX" "Novel-clade-10_XX_sp."
"234" "Eukaryota" "Alveolata" "Ciliophora" "Spirotrichea" "Hypotrichia" NA NA NA
"235" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" NA NA
"236" "Eukaryota" "Hacrobia" "Cryptophyta" "Cryptophyceae" "Cryptomonadales" "Cryptomonadales_X" "Plagioselmis" NA
"237" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Prorocentrales" "Prorocentraceae" "Prorocentrum" "Prorocentrum_sp."
"238" "Eukaryota" "Alveolata" "Ciliophora" NA NA NA NA NA
"239" "Eukaryota" "Opisthokonta" "Fungi" "Cryptomycota" "Cryptomycotina" "Cryptomycotina_X" "Cryptomycotina_XX" "Cryptomycotina_XX_sp."
"240" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Bicoecales" "Bicoecaceae" "Bicosoeca" NA
"241" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"242" "Eukaryota" "Stramenopiles" "Ochrophyta" NA NA NA NA NA
"243" "Eukaryota" "Alveolata" "Ciliophora" "Spirotrichea" "Hypotrichia" "Halteriidae" "Halteria" "Halteria_grandinella"
"244" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Prorocentrales" "Prorocentraceae" "Prorocentrum" "Prorocentrum_sp."
"245" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Prorocentrales" "Prorocentraceae" "Prorocentrum" "Prorocentrum_sp."
"246" "Eukaryota" "Stramenopiles" "Ochrophyta" NA NA NA NA NA
"247" "Eukaryota" "Alveolata" "Perkinsea" "Perkinsida" "Perkinsida_X" "Perkinsida_XX" "Perkinsida_XXX" "Perkinsida_XXX_sp."
"248" "Eukaryota" "Stramenopiles" "Ochrophyta" NA NA NA NA NA
"249" "Eukaryota" "Archaeplastida" "Streptophyta" "Embryophyceae" "Embryophyceae_X" "Embryophyceae_XX" "Pinus" "Pinus_luchuensis"
"250" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Gymnodiniales" "Gymnodiniaceae" "Gymnodinium" NA
"251" "Eukaryota" "Alveolata" "Ciliophora" "CONThreeP" "CONThreeP_X" "CONThreeP_XX" "Askenasia" "Askenasia_sp."
"252" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Prorocentrales" "Prorocentraceae" "Prorocentrum" "Prorocentrum_sp."
"253" "Eukaryota" "Alveolata" "Ciliophora" "Spirotrichea" "Hypotrichia" NA NA NA
"254" "Eukaryota" "Stramenopiles" "Ochrophyta" "Synurophyceae" "Synurales" "Synurales_X" NA NA
"255" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"256" "Eukaryota" NA NA NA NA NA NA NA
"257" "Eukaryota" "Opisthokonta" "Metazoa" "Rotifera" "Rotifera_X" "Rotifera_XX" "Conochilus" "Conochilus_hippocrepis"
"258" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-E" "Chrysophyceae_Clade-E_X" "Chrysophyceae_Clade-E_X_sp."
"259" "Eukaryota" "Stramenopiles" "Ochrophyta" "Bacillariophyta" "Bacillariophyta_X" "Radial-centric-basal-Coscinodiscophyceae" "Aulacoseira" "Aulacoseira_ambigua"
"260" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Sarcomonadea" "Glissomonadida" "Bodomorphidae" "Bodomorpha" "Bodomorpha_minima"
"261" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Gymnodiniales" NA NA NA
"262" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Thecofilosea" "Cryomonadida" "Protaspa-lineage" "Protaspa-lineage_X" "Protaspa-lineage_X_sp."
"263" "Eukaryota" "Alveolata" "Ciliophora" "CONThreeP" "CONThreeP_X" "CONThreeP_XX" "Askenasia" "Askenasia_sp."
"264" "Eukaryota" "Opisthokonta" "Fungi" "Cryptomycota" "Cryptomycotina" "Cryptomycotina_X" "Cryptomycotina_XX" "Cryptomycotina_XX_sp."
"265" "Eukaryota" "Alveolata" "Ciliophora" "Spirotrichea" "Choreotrichida" "Strobilidiidae_J" "Strobilidiidae_J_X" "Strobilidiidae_J_X_sp."
"266" "Eukaryota" "Hacrobia" "Cryptophyta" "Cryptophyceae" "Cryptomonadales" "Cryptomonadales_X" "Cryptomonas" "Cryptomonas_tetrapyrenoidosa"
"267" "Eukaryota" "Stramenopiles" "Ochrophyta" "Bacillariophyta" "Bacillariophyta_X" "Polar-centric-Mediophyceae" "Stephanodiscus" NA
"268" "Eukaryota" "Stramenopiles" "Ochrophyta" "Bacillariophyta" "Bacillariophyta_X" "Araphid-pennate" "Diatoma" "Diatoma_tenue"
"269" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Bicoecales" "Bicoecaceae" "Bicoecaceae_X" "Bicoecaceae_X_sp."
"270" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Bicoecales" "Bicoecaceae" "Bicoecaceae_X" "Bicoecaceae_X_sp."
"271" "Eukaryota" "Archaeplastida" "Chlorophyta" "Mamiellophyceae" "Monomastigales" "Monomastigaceae" NA NA
"272" "Eukaryota" "Hacrobia" "Cryptophyta" "Cryptophyceae" "Cryptomonadales" "Cryptomonadales_X" "Cryptomonas" NA
"273" "Eukaryota" "Alveolata" "Ciliophora" "Oligohymenophorea" "Peritrichia_2" "Sessilida" "Ophrydium" "Ophrydium_versatile"
"274" "Eukaryota" "Opisthokonta" "Choanoflagellida" "Choanoflagellida_X" "Choanoflagellida_XX" "Choanoflagellida_XXX" "Choanoflagellida_XXXX" "Choanoflagellida_XXXX_sp."
"275" "Eukaryota" "Opisthokonta" "Metazoa" "Rotifera" "Rotifera_X" "Rotifera_XX" "Keratella" "Keratella_quadrata"
"276" "Eukaryota" "Stramenopiles" "Ochrophyta" "Synurophyceae" "Synurales" "Synurales_X" "Synura" "Synura_petersenii"
"277" "Eukaryota" "Hacrobia" "Centroheliozoa" "Centroheliozoa_X" "Pterocystida" "Heterophryidae" "Sphaerastrum" "Sphaerastrum_fockii"
"278" "Eukaryota" "Stramenopiles" "Ochrophyta" "Raphidophyceae" "Raphidophyceae_X" "Raphidophyceae_XX" "Gonyostomum" "Gonyostomum_semen"
"279" "Eukaryota" "Opisthokonta" "Metazoa" "Rotifera" "Rotifera_X" "Rotifera_XX" NA NA
"280" "Eukaryota" "Opisthokonta" "Metazoa" "Arthropoda" "Hexapoda" "Insecta" "Ephemera" "Ephemera_sp."
"281" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" "Pseudodendromonadales_XX" "Pseudodendromonadales_XX_sp."
"282" "Eukaryota" "Opisthokonta" "Choanoflagellida" "Choanoflagellatea" "Craspedida" "Salpingoecidae_Group_C1" "Salpingoecidae_Group_C1_X" "Salpingoecidae_Group_C1_X_sp."
"283" "Eukaryota" "Opisthokonta" "Mesomycetozoa" "Ichthyosporea" "Ichthyosphonida" "Psorospermidae" "Psorospermium" "Psorospermium_haeckeli"
"284" "Eukaryota" "Alveolata" "Ciliophora" "Spirotrichea" "Tintinnida" "Tintinnidiidae" "Tintinnidium" "Tintinnidium_sp."
"285" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"286" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"287" "Eukaryota" "Opisthokonta" "Metazoa" "Nematoda" "Enoplea" "Enoplea_X" "Mermis" "Mermis_nigrescens"
"288" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" "Pseudodendromonadales_XX" "Pseudodendromonadales_XX_sp."
"289" "Eukaryota" "Alveolata" "Perkinsea" "Perkinsida" "Perkinsida_X" "Perkinsida_XX" "Perkinsida_XXX" "Perkinsida_XXX_sp."
"290" "Eukaryota" "Alveolata" "Perkinsea" "Perkinsida" "Perkinsida_X" "Perkinsida_XX" "Perkinsida_XXX" "Perkinsida_XXX_sp."
"291" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" NA NA
"292" "Eukaryota" "Alveolata" "Ciliophora" "CONThreeP" "CONThreeP_X" "CONThreeP_XX" "Askenasia" "Askenasia_sp."
"293" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Imbricatea" "Spongomonadida" "Spongomonadidae" "Spongomonas" "Spongomonas_sp."
"294" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-D" "Chrysophyceae_Clade-D_X" "Chrysophyceae_Clade-D_X_sp."
"295" "Eukaryota" "Alveolata" "Ciliophora" "Oligohymenophorea" "Scuticociliatia_2" "Histiobalantiidae" "Histiobalantium" "Histiobalantium_sp."
"296" "Eukaryota" "Alveolata" "Ciliophora" "Spirotrichea" "Hypotrichia" "Oxytrichidae" NA NA
"297" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Gymnodiniales" "Gymnodiniaceae" "Gyrodinium" "Gyrodinium_helveticum"
"298" "Eukaryota" "Rhizaria" "Cercozoa" "Novel-clade-10-12" "Novel-clade-10" "Novel-clade-10_X" "Novel-clade-10_XX" "Novel-clade-10_XX_sp."
"299" "Eukaryota" "Hacrobia" "Cryptophyta" "Cryptophyceae" "Cryptomonadales" "Cryptomonadales_X" "Cryptomonas" "Cryptomonas_ovata"
"300" "Eukaryota" "Opisthokonta" "Metazoa" "Rotifera" "Rotifera_X" "Rotifera_XX" "Filinia" "Filinia_longiseta"
"301" "Eukaryota" "Archaeplastida" "Chlorophyta" "Trebouxiophyceae" "Trebouxiophyceae_X" "Trebouxiophyceae_XX" "Botryococcus" "Botryococcus_braunii"
"302" "Eukaryota" "Alveolata" "Ciliophora" "Oligohymenophorea" "Scuticociliatia_2" "Scuticociliatia_2_X" NA NA
"303" "Eukaryota" "Stramenopiles" "Ochrophyta" "Synurophyceae" "Synurales" "Synurales_X" NA NA
"304" "Eukaryota" "Opisthokonta" "Metazoa" "Arthropoda" NA NA NA NA
"305" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" NA NA NA
"306" "Eukaryota" "Archaeplastida" "Chlorophyta" "Trebouxiophyceae" "Chlorellales" "Chlorellales_X" NA NA
"307" "Eukaryota" "Stramenopiles" "Ochrophyta" "Synurophyceae" "Synurales" "Synurales_X" "Mallomonas" "Mallomonas_peroneides"
"308" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Gymnodiniales" "Gymnodiniaceae" NA NA
"309" "Eukaryota" "Alveolata" "Ciliophora" "CONThreeP" "CONThreeP_X" NA NA NA
"310" "Eukaryota" "Stramenopiles" "Ochrophyta" "Synurophyceae" "Synurales" "Synurales_X" NA NA
"311" "Eukaryota" NA NA NA NA NA NA NA
"312" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Prorocentrales" "Prorocentraceae" "Prorocentrum" "Prorocentrum_sp."
"313" "Eukaryota" "Opisthokonta" "Metazoa" "Rotifera" "Rotifera_X" "Rotifera_XX" "Ploesoma" "Ploesoma_hudsoni"
"314" "Eukaryota" NA NA NA NA NA NA NA
"315" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Prorocentrales" "Prorocentraceae" "Prorocentrum" NA
"316" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"317" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" NA NA NA
"318" "Eukaryota" "Stramenopiles" "Ochrophyta" "Synurophyceae" "Synurales" "Synurales_X" "Synura" "Synura_sphagnicola"
"319" "Eukaryota" "Hacrobia" "Cryptophyta" "Cryptophyceae" "Cryptomonadales" "Cryptomonadales_X" "Cryptomonas" "Cryptomonas_pyrenoidifera"
"320" "Eukaryota" "Alveolata" NA NA NA NA NA NA
"321" "Eukaryota" "Alveolata" "Ciliophora" "CONTH_4" "CONTH_4_X" "CONTH_4_XX" "CONTH_4_XXX" "CONTH_4_XXX_sp."
"322" "Eukaryota" "Alveolata" NA NA NA NA NA NA
"323" "Eukaryota" "Alveolata" "Perkinsea" "Perkinsida" "Perkinsida_X" "Perkinsida_XX" "Perkinsida_XXX" "Perkinsida_XXX_sp."
"324" "Eukaryota" "Opisthokonta" "Metazoa" "Arthropoda" "Crustacea" "Branchiopoda" "Diaphanosoma" "Diaphanosoma_sp."
"325" "Eukaryota" "Opisthokonta" "Metazoa" "Arthropoda" NA NA NA NA
"326" "Eukaryota" "Opisthokonta" "Metazoa" "Arthropoda" "Crustacea" "Ostracoda" NA NA
"327" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Bicoecales" "Bicoecaceae" "Bicoecaceae_X" "Bicoecaceae_X_sp."
"328" "Eukaryota" "Alveolata" "Ciliophora" "Litostomatea" "Litostomatea_X" "Litostomatea_XX" "Litostomatea_XXX" "Litostomatea_XXX_sp."
"329" "Eukaryota" NA NA NA NA NA NA NA
"330" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"331" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Prorocentrales" "Prorocentraceae" "Prorocentrum" "Prorocentrum_sp."
"332" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Prorocentrales" "Prorocentraceae" "Prorocentrum" "Prorocentrum_sp."
"333" "Eukaryota" "Amoebozoa" "Conosa" "Mycetozoa-Myxogastrea" "Stemonitales-Physarales" "Stemonitales-Physarales_X" NA NA
"334" "Eukaryota" "Rhizaria" "Cercozoa" "Cercozoa_X" "Cercozoa_XX" "Cercozoa_XXX" "Cercozoa_XXXX" "Cercozoa_XXXX_sp."
"335" "Eukaryota" "Opisthokonta" "Metazoa" "Arthropoda" "Crustacea" "Maxillopoda" "Acanthocyclops" "Acanthocyclops_viridis"
"336" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-F" "Chrysophyceae_Clade-F_X" "Chrysophyceae_Clade-F_X_sp."
"337" "Eukaryota" "Alveolata" "Ciliophora" "CONThreeP" "CONThreeP_X" "CONThreeP_XX" "Askenasia" "Askenasia_sp."
"338" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Bicoecales" "Bicoecaceae" "Bicoecaceae_X" "Bicoecaceae_X_sp."
"339" "Eukaryota" "Hacrobia" "Cryptophyta" "Cryptophyceae" "Cryptomonadales" "Cryptomonadales_X" "Cryptomonas" "Cryptomonas_tetrapyrenoidosa"
"340" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" NA NA NA
"341" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" NA NA NA
"342" "Eukaryota" "Hacrobia" "Haptophyta" "Pavlovophyceae" "Pavlovales" "Pavlovaceae" "Diacronema" "Diacronema_noctivaga"
"343" "Eukaryota" "Alveolata" "Ciliophora" "Prostomatea_1" "Prostomatea_1_X" "Colepidae" NA NA
"344" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"345" "Eukaryota" "Alveolata" "Apicomplexa" "Colpodellidea" "Colpodellida" "Chrompodellids_CHR1_XX" "Chrompodellids_CHR1_XXX" "Chrompodellids_CHR1_XXX_sp."
"346" "Eukaryota" "Hacrobia" "Cryptophyta" "Cryptophyceae" "Cryptophyceae_X" "Basal_Cryptophyceae-1" "Basal_Cryptophyceae-1_X" "Basal_Cryptophyceae-1_X_sp."
"347" "Eukaryota" "Opisthokonta" "Metazoa" "Arthropoda" "Crustacea" "Branchiopoda" "Diaphanosoma" "Diaphanosoma_sp."
"348" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Prorocentrales" "Prorocentraceae" "Prorocentrum" "Prorocentrum_sp."
"349" "Eukaryota" "Stramenopiles" "Ochrophyta" "Bolidophyceae" "Parmales" "Parmales_X" "Parmales_XX" "Parmales_XX_sp."
"350" "Eukaryota" "Archaeplastida" "Chlorophyta" "Trebouxiophyceae" "Chlorellales" "Chlorellales_X" "Micractinium" "Micractinium_pusillum"
"351" "Eukaryota" "Alveolata" NA NA NA NA NA NA
"352" "Eukaryota" "Stramenopiles" "Ochrophyta" NA NA NA NA NA
"353" "Eukaryota" "Alveolata" "Perkinsea" "Perkinsida" "Perkinsida_X" "Perkinsida_XX" "Perkinsida_XXX" "Perkinsida_XXX_sp."
"354" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Prorocentrales" "Prorocentraceae" "Prorocentrum" "Prorocentrum_sp."
"355" "Eukaryota" "Alveolata" "Ciliophora" "Oligohymenophorea" "Peritrichia_2" "Sessilida" "Vorticella" "Vorticella_campanula"
"356" "Eukaryota" "Opisthokonta" "Metazoa" "Rotifera" "Rotifera_X" "Rotifera_XX" NA NA
"357" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Chytridiomycetes_X" "Chytridiomycetes_X_sp."
"358" "Eukaryota" "Opisthokonta" "Metazoa" "Arthropoda" "Crustacea" "Branchiopoda" "Diaphanosoma" "Diaphanosoma_sp."
"359" "Eukaryota" "Alveolata" "Perkinsea" "Perkinsida" "Perkinsida_X" "Perkinsida_XX" "Perkinsida_XXX" "Perkinsida_XXX_sp."
"360" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-C" "Dinobryon" NA
"361" "Eukaryota" "Stramenopiles" "Pseudofungi" "Oomycota" "Oomycota_X" "Saprolegniales" "Aphanomyces" "Aphanomyces_sp."
"362" "Eukaryota" "Alveolata" "Perkinsea" "Perkinsida" "Perkinsida_X" "Perkinsida_XX" "Perkinsida_XXX" "Perkinsida_XXX_sp."
"363" "Eukaryota" "Hacrobia" "Haptophyta" "Prymnesiophyceae" "Prymnesiales" "Chrysochromulinaceae" "Chrysochromulina" "Chrysochromulina_parva"
"364" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Prorocentrales" "Prorocentraceae" "Prorocentrum" "Prorocentrum_sp."
"365" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Gymnodiniales" NA NA NA
"366" "Eukaryota" "Stramenopiles" "Opalozoa" "MAST-12" "MAST-12_X" "MAST-12_XX" "MAST-12_XXX" "MAST-12_XXX_sp."
"367" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"368" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Gymnodiniales" "Gymnodiniaceae" "Nusuttodinium" "Nusuttodinium_amphidinioides"
"369" "Eukaryota" "Alveolata" "Ciliophora" "CONThreeP" "CONThreeP_X" "CONThreeP_XX" NA NA
"370" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-F" "Paraphysomonas" "Paraphysomonas_sp."
"371" "Eukaryota" "Alveolata" NA NA NA NA NA NA
"372" "Eukaryota" "Alveolata" "Apicomplexa" "Colpodellidea" "Colpodellida" "Chrompodellids_CHR1_XX" "Chrompodellids_CHR1_XXX" "Chrompodellids_CHR1_XXX_sp."
"373" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" NA NA NA
"374" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-D" "Chrysophyceae_Clade-D_X" "Chrysophyceae_Clade-D_X_sp."
"375" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
